userId,itemId,rating,timestamp
33,1296,2,978558301
33,150,4,978558301
33,1955,5,978558301
33,1267,3,978558301
33,2160,4,978558357
33,2947,5,978558357
33,1374,4,978558357
33,1393,2,978558357
33,2951,3,978558374
33,3516,2,978558395
33,2664,5,978558395
33,1947,3,978558428
33,3169,3,978558462
33,47,5,978558462
33,293,3,978558462
33,1348,3,978558492
33,1246,5,978558517
33,910,2,978558517
33,17,1,978558517
33,1610,5,978558546
33,2118,4,978558596
33,2366,3,978558631
33,2268,5,978558650
33,2648,4,978558650
33,2915,3,978558701
33,1175,2,978558758
33,1103,4,978558758
33,1343,5,978558758
33,2565,5,978558758
33,3062,3,978558792
33,2747,3,978558792
33,2941,4,978558792
33,349,5,978558808
33,2398,3,978558808
33,1584,4,978558828
33,555,4,978558828
33,2716,4,978558990
33,902,2,978559044
33,1089,5,978559044
33,1982,5,978559073
33,2991,5,978559073
33,1653,2,978559091
33,927,2,978559122
33,1028,4,978559122
33,3639,5,978559138
33,1321,3,978559166
33,3546,4,978559204
33,1699,1,978559237
33,1885,5,978559260
33,1345,2,978559312
33,3110,4,978982170
33,1189,5,978982362
33,1247,3,978982390
33,1097,4,978982390
33,3683,2,978982449
33,3681,3,978982449
33,3504,3,978982449
33,916,3,978982449
33,1227,3,978982489
33,1201,5,978982509
33,3018,2,978982541
33,1234,5,978982541
33,1207,5,978982541
33,3359,3,978982566
33,3676,3,978982566
33,949,5,978982566
33,2674,3,978982589
33,110,2,978982589
53,1961,4,977946355
53,694,3,977946355
53,902,5,977946355
53,1193,5,977946400
53,1425,5,977946400
53,2858,5,977948809
53,2572,3,977948809
53,1127,4,977948809
53,2706,5,977948809
53,2683,5,977948848
53,3004,4,977948848
53,2699,4,977948848
53,3179,5,977948848
53,2997,5,977948890
53,2710,5,977948890
53,3285,4,977948890
53,2038,4,977948959
53,2770,4,977948959
53,2355,5,977948959
53,3203,3,977949021
53,3751,4,977949021
53,3016,3,977949021
53,2541,2,977949021
53,223,5,977949021
53,2041,3,977949021
53,2722,3,977949021
53,1911,4,977949058
53,2369,5,977949058
53,1093,3,977949058
53,2336,5,977949103
53,2605,4,977949103
53,2575,5,977949103
53,2718,5,977949103
53,2599,5,977949103
53,2712,5,977949181
53,233,5,977949181
53,2959,5,977949181
53,2716,5,977949217
53,2580,5,977949217
53,3175,5,977949217
53,3578,5,977949217
53,2606,3,977949256
53,2720,2,977949326
53,2761,5,977949326
53,3174,5,977949368
53,3053,3,977949368
53,913,5,977949368
53,3752,5,977949368
53,2581,5,977949405
53,2723,5,977949405
53,2901,4,977949481
53,2502,4,977949481
53,968,5,977949481
53,2490,5,977949481
53,2598,4,977949516
53,2394,3,977949516
53,1513,5,977949561
53,3512,4,977949561
53,2692,5,977949561
53,2396,5,977949597
53,2395,5,977949597
53,2762,5,977949597
53,3157,3,977949633
53,2840,3,977949633
53,2841,4,977949633
53,3114,5,977949668
53,3745,2,977949668
53,2987,5,977949703
53,3793,5,977949703
53,1623,3,977949703
53,3565,5,977949703
53,1201,5,977949751
53,1266,5,977949804
53,3671,5,977949804
53,590,4,977949861
53,368,4,977949861
53,1378,3,977949944
53,2478,2,977949944
53,2012,4,977949944
53,432,4,977949967
53,912,5,977950042
53,1090,5,977950042
53,1196,5,977950042
53,1294,5,977950042
53,2028,5,977950075
53,3654,5,977950075
53,3196,5,977950075
53,1299,5,977950075
53,1208,5,977950113
53,1242,5,977950113
53,1960,5,977950113
53,1200,5,977950192
53,2662,5,977950192
53,969,5,977950202
53,3342,5,977950236
53,1222,5,977950236
53,356,5,977950265
53,3448,5,977950289
53,1205,4,977950419
53,1184,5,977950419
53,1408,5,977950419
53,780,3,977950489
53,1676,2,977950489
53,1619,5,977950489
53,2106,4,977950489
53,2815,3,977950548
53,1920,3,977950548
53,1391,5,977950548
53,2322,4,977950548
53,2402,3,977950558
53,1219,5,977952986
53,593,5,977952986
53,745,5,977952986
53,1248,5,977952986
53,50,5,977952986
53,608,5,977953833
53,924,5,977953833
53,1617,5,977953833
53,1212,5,977953833
53,904,5,977953833
53,903,5,977953928
53,589,5,977953928
53,1218,5,977953928
53,1274,5,977953928
53,293,5,977972897
53,2186,5,977972897
53,1214,5,977972897
53,457,5,977972897
53,1089,5,977972897
53,1240,5,977972897
53,1036,5,977972925
53,2571,5,977972926
53,1249,5,977972926
53,1674,5,977972961
53,3476,5,977972961
53,1610,5,977972961
53,2278,5,977972961
53,16,5,977973053
53,247,5,977973053
53,47,5,977973053
53,2952,5,977973053
53,561,5,977973053
53,482,5,977973175
53,3505,5,977973175
53,1748,4,977973728
53,3044,5,977973728
53,2178,5,977973728
53,3267,5,977973728
53,319,5,977973828
53,2183,5,977973828
53,866,5,977973828
53,1994,5,977973857
53,1343,4,977973857
53,3527,5,977973857
53,2542,5,977973857
53,3256,5,977973857
53,1921,5,977973989
53,1625,5,977973989
53,1129,5,977973989
53,1845,5,977973989
53,2916,4,977974071
53,1653,5,977974071
53,2349,5,977974071
53,349,4,977974108
53,190,5,977974108
53,2058,3,977974108
53,377,4,977974136
53,2118,5,977974136
53,2353,5,977974136
53,587,4,977974136
53,1370,4,977974162
53,2288,5,977974162
53,832,5,977974188
53,1909,3,977974188
53,164,5,977974188
53,1648,4,977974218
53,1459,4,977974218
53,280,5,977974218
53,230,5,977974218
53,1407,4,977974218
53,353,4,977974238
53,1732,5,977974238
53,543,4,977974279
53,494,4,977974279
53,3863,3,977974311
53,22,4,977974311
53,454,3,977974311
53,1092,4,977974414
53,3770,4,977974414
53,1645,3,977974414
53,1352,3,977974445
53,521,5,977974445
53,2956,4,977974560
53,3686,4,977974560
53,165,3,977974560
53,2346,3,977974587
53,1479,3,977974587
53,1805,3,977974587
53,1876,4,977974587
53,1608,5,977974662
53,3697,2,977974662
53,70,4,977974764
53,3249,5,977974764
53,3557,4,977974764
53,1754,5,977974764
53,2273,5,977974764
53,1597,4,977974764
53,1686,4,977974838
53,1047,4,977974838
53,1769,5,977974838
53,1480,5,977974838
53,2617,3,977975029
53,100,5,977975029
53,18,4,977975068
53,1320,4,977975068
53,1687,5,977975068
53,3764,3,977975206
53,436,3,977975206
53,1658,5,977975206
53,1483,3,977975232
53,170,3,977975267
53,3257,3,977975267
53,2851,4,977975307
53,1552,3,977975307
53,1917,3,977975332
53,172,4,977975420
53,2802,3,977975420
53,1037,3,977975420
53,736,4,977975420
53,415,3,977975455
53,3708,5,977975456
53,3063,4,977975456
53,1779,4,977975456
53,1831,2,977975456
53,849,3,977975500
53,2468,3,977975500
53,3835,3,977975622
53,1591,3,977975622
53,2389,5,977975656
53,1590,3,977975656
53,1556,2,977975723
53,427,1,977975723
53,2315,3,977975723
53,1861,3,977975723
53,519,3,977975869
53,1499,2,977975869
53,3464,4,977975869
53,1175,5,977975954
53,260,5,977975954
53,1206,5,977975954
53,3932,5,977975993
53,3703,5,977975993
53,741,5,977975993
53,3471,5,977975993
53,29,5,977975993
53,541,5,977975993
53,32,4,977976020
53,1077,4,977976020
53,1199,5,977976020
53,1097,3,977976020
53,1270,4,977976020
53,1374,4,977976020
53,2529,5,977976093
53,1584,5,977976093
53,718,5,977976093
53,2968,5,977976093
53,3927,4,977976093
53,1210,4,977976093
53,2140,5,977976093
53,2363,5,977976093
53,480,4,977976120
53,1019,4,977976120
53,2407,4,977976185
53,610,3,977976185
53,2116,5,977976185
53,3702,5,977976185
53,2455,4,977976185
53,1356,5,977976185
53,198,3,977976353
53,3032,4,977976353
53,1396,4,977976353
53,1527,4,977976353
53,1215,5,977976377
53,3701,4,977976377
53,2640,5,977976377
53,2105,5,977976377
53,2046,4,977976467
53,1580,5,977976467
53,76,4,977976467
53,2985,5,977976467
53,2641,3,977976467
53,2232,4,977976467
53,1334,4,977976596
53,1573,4,977976596
53,2311,5,977976632
53,2393,3,977976632
53,611,2,977976632
53,2613,4,977976632
53,442,3,977976632
53,2628,4,977976632
53,2377,5,977976632
53,2094,4,977976676
53,2657,4,977976676
53,674,5,977976676
53,316,4,977976676
53,1690,4,977976676
53,2021,5,977976717
53,2091,4,977976717
53,3698,4,977976717
53,2034,3,977976717
53,3704,4,977976717
53,2054,4,977976717
53,3926,4,977977489
53,2668,1,977977489
53,1371,4,977977489
53,788,3,977977489
53,196,4,977977522
53,3326,4,977977522
53,3033,5,977977571
53,435,3,977977571
53,327,2,977977571
53,1603,3,977977571
53,2642,3,977977739
53,173,4,977977947
53,2450,4,977977947
53,2986,3,977977947
53,3802,4,977977947
53,880,3,977978001
53,2808,3,977978001
53,1882,3,977978001
53,160,3,977978001
53,3156,2,977978316
53,3452,3,977978511
53,1950,5,977978671
53,2467,5,977978671
53,950,5,977978671
53,492,4,977979265
53,648,3,977979265
53,1627,3,977979325
53,123,5,977979375
53,2875,4,977979375
53,513,4,977979428
53,1711,4,977979428
53,2413,5,977979428
53,1689,3,977979428
53,919,5,977979520
53,594,5,977979520
53,2080,4,977979551
53,364,4,977979551
53,199,5,977979551
53,1282,5,977979551
53,595,3,977979589
53,2096,4,977979589
53,914,5,977979589
53,2087,5,977979589
53,1028,5,977979615
53,551,5,977979615
53,1022,4,977979615
53,1035,5,977979615
53,1032,5,977979726
53,588,4,977979726
53,2078,5,977979726
53,2081,4,977979726
53,661,5,977979726
53,1029,5,977979760
53,1057,5,977979794
53,1031,5,977979794
53,242,2,977979794
53,1566,3,977979794
53,2746,5,977979794
53,1088,4,977979846
53,1380,5,977979846
53,1688,3,977979846
53,963,5,977979846
53,1487,4,977979906
53,2017,1,977979906
53,1030,4,977979906
53,901,5,977979906
53,783,3,977979906
53,3600,4,977979943
53,48,1,977979943
53,2088,5,977979943
53,1760,2,977979943
53,829,4,977979943
53,1772,2,977979957
53,3605,4,977979957
53,1258,5,977980051
53,1387,5,977980073
53,3676,4,977980073
53,2366,5,977980073
53,1997,5,977980114
53,3499,5,977980114
53,1278,5,977980114
53,1333,5,977980114
53,1350,5,977980147
53,799,5,977980147
53,735,4,977980147
53,2781,3,977980147
53,1982,5,977980147
53,1345,4,977980183
53,330,3,977980183
53,1321,5,977980183
53,1130,5,977980245
53,3930,5,977980245
53,3693,5,977980245
53,3018,4,977980283
53,382,3,977980283
53,1347,4,977980283
53,2867,4,977980283
53,3785,4,977980283
53,2789,5,977980283
53,565,3,977980504
53,3917,5,977980504
53,1339,4,977980504
53,253,3,977980504
53,2003,4,977980504
53,2167,4,977980540
53,3264,4,977980540
53,3550,5,977980540
53,2793,3,977980579
53,2004,2,977980579
53,2148,4,977980579
53,1974,3,977980579
53,2787,4,977980579
53,2517,4,977980624
53,532,5,977980624
53,1261,5,977980624
53,2717,3,977980624
53,3660,3,977980687
53,2120,3,977980687
53,2328,3,977980687
53,1342,2,977980747
53,177,4,977980747
53,188,5,977980798
53,2459,5,977980829
53,3918,4,977980829
53,1991,4,977980855
53,3919,1,977980896
53,724,4,977980896
53,922,5,977981184
53,1179,5,977981259
53,2174,5,977981423
53,2005,5,977981423
53,2872,5,977981423
53,2138,5,977981423
53,1073,5,977981423
53,2797,5,977981423
53,2161,5,977981423
53,1967,5,977981473
53,3479,5,977981473
53,3438,3,977981473
53,2015,4,977981473
53,2100,5,977981473
53,2093,3,977981473
53,2043,3,977981548
53,2193,5,977981548
53,653,3,977981548
53,2143,5,977981548
53,1009,4,977981548
53,3153,5,977981548
53,2,5,977981548
53,126,1,977981604
53,3489,3,977981604
53,1126,2,977981604
53,1848,3,977981604
53,2253,5,977981686
53,2162,2,977981686
53,3393,4,977981686
53,3877,1,977981714
53,1873,5,977981783
53,858,5,977981783
53,3092,5,977981809
53,1221,5,977981832
53,318,5,977981832
53,1244,5,977981832
53,1225,5,977981851
53,3897,5,977981899
53,1213,5,977981936
53,1952,5,977981936
53,2324,5,977981936
53,3307,5,977981973
53,3030,5,977981973
53,1247,5,977981973
53,2019,5,977982037
53,296,5,977982054
53,1207,5,977982054
53,1704,5,977982185
53,2728,5,977982185
53,265,4,977982185
53,3095,5,977982579
53,920,5,977982633
53,1280,5,977982675
53,1296,5,977982675
53,1913,4,977982682
53,1272,5,977982718
53,3260,5,977982752
53,994,5,977982783
53,150,5,977982783
53,1046,5,977982826
53,1305,5,977982826
53,529,5,977982851
53,34,5,977982851
53,2248,5,977982905
53,953,5,977982905
53,1095,5,977983091
53,17,5,977983091
53,1277,5,977983091
53,1302,4,977983091
53,1094,4,977983091
53,1946,5,977983102
53,1259,5,977983143
53,1393,5,977983143
53,3198,5,977983143
53,1678,5,977983143
53,1246,5,977983143
53,1295,5,977983143
53,3100,4,977983198
53,456,5,977983226
53,1962,5,977983335
53,2313,5,977983335
53,1186,5,977983335
53,1300,5,977983335
53,2291,4,977983354
53,1103,5,977983354
53,337,4,977983354
53,501,4,977983380
53,1954,5,977983380
53,2750,5,977983946
53,1784,5,977984009
53,509,5,977984009
53,2890,5,977984009
53,232,5,977984009
53,515,5,977984029
53,3526,5,977984029
53,300,5,977984072
53,272,5,977984072
53,2739,5,977984072
53,3424,5,977984124
53,1682,5,977984124
53,326,5,977984124
53,1041,5,977984183
53,1060,5,977984183
53,1357,4,977984231
53,322,5,977984231
53,222,5,977984231
53,25,5,977984268
53,431,4,977984268
230,3066,3,976819927
230,480,5,976819949
230,2734,4,976819997
230,1258,4,976820020
230,356,5,976820070
230,1,3,976820070
230,3911,4,976820135
230,3948,5,976820194
230,3751,5,976820323
230,3578,5,976820323
230,3755,4,976820348
230,3354,4,976820443
230,446,3,976820472
230,3181,5,976820505
230,527,5,976820505
230,3105,5,976820581
230,608,5,976820600
230,296,4,976820664
230,36,5,976820664
230,2028,5,976820678
230,1784,3,976820740
230,32,5,976820740
230,1280,3,976820740
230,2959,5,976820827
230,1682,3,976820827
230,2291,1,976820827
230,3100,5,976820827
230,590,5,976820858
230,110,4,976820858
230,2686,4,976820905
230,272,4,976820987
230,3260,3,976821028
230,21,3,976821028
230,3148,5,976821043
230,1721,5,976821074
230,1094,4,976821074
230,1120,1,976821172
230,105,3,976821230
230,509,4,976821248
230,242,4,976821277
230,1726,4,976821321
230,1711,4,976821365
230,802,4,976821425
230,3176,5,976821480
230,1619,5,976821493
230,455,1,976821554
230,1597,4,976821764
230,2583,4,976821785
230,1188,3,976821867
230,1265,5,976821879
230,1923,3,976821907
230,2355,4,976821942
230,1580,4,976821959
230,1641,3,976821990
230,2108,5,976821990
230,3129,3,976822024
230,3358,3,976822056
230,500,3,976822056
230,2124,4,976822123
230,2539,4,976822123
230,2424,4,976822123
230,2671,4,976822150
230,3157,4,976822172
230,2384,5,976822223
230,344,4,976822238
230,3258,3,976822334
230,1584,5,976822610
230,589,5,976822610
230,2916,5,976822610
230,2571,5,976822610
230,780,4,976822656
230,1527,4,976822656
230,1917,5,976822689
230,76,2,976822826
230,1831,3,976822851
230,2762,5,976822919
230,1249,4,976822985
230,1610,4,976823025
230,1573,3,976823143
230,736,5,976823206
230,292,3,976823206
230,2688,3,976823287
230,1291,5,976823439
230,1200,5,976823439
230,1198,5,976823439
230,2115,5,976823455
230,1127,5,976823455
230,2105,3,976823505
230,1231,5,976823587
230,1225,5,976823587
230,541,5,976823613
230,1270,5,976823614
230,1097,4,976823638
230,1961,4,976823638
230,1957,4,976823670
230,2068,4,976823670
230,1293,5,976823670
230,1307,5,976823670
230,1960,5,976823683
230,2313,4,976823696
230,2064,2,976823716
230,2929,5,976823735
230,2716,4,976823735
230,1394,4,976823788
230,2020,4,976823788
230,1185,3,976823826
230,2987,4,976823826
230,1994,5,976823826
230,1150,5,976823845
230,1079,5,976823845
230,3039,4,976823871
230,3448,4,976823883
230,2455,4,976823915
230,2075,3,976823915
230,1096,5,976823915
230,2407,2,976823932
230,1289,5,976823950
230,2021,5,976823998
230,1081,3,976823998
230,2110,3,976824023
230,2003,4,976824023
230,1959,5,976824038
230,3070,3,976824079
230,1135,4,976824093
230,2150,4,976824142
230,2405,4,976824142
230,260,5,976824393
230,1230,4,976824438
230,1263,3,976824438
230,3730,5,976824438
230,3471,5,976824466
230,1387,4,976824466
230,3362,4,976824488
230,1208,5,976824488
230,1193,4,976824488
230,1080,4,976824502
230,3198,5,976824519
230,3363,5,976824519
230,2730,5,976824548
230,1161,4,976824569
230,1913,4,976824569
230,1077,4,976824586
230,2657,5,976824607
285,531,5,976569525
285,1957,3,976569526
285,525,4,976569567
285,2856,4,976569603
285,3101,5,976569697
285,858,5,976569715
285,3330,5,976569715
285,3897,3,976573525
285,1147,5,976573595
285,162,5,976573595
285,1192,3,976573595
285,581,4,976573595
285,602,5,976573595
285,3007,5,976573622
285,1649,3,976573622
285,2677,5,976573622
285,246,4,976573622
285,2693,3,976573622
285,3281,4,976573634
285,1310,3,976573645
285,1856,3,976573663
285,206,1,976573663
285,77,3,976573676
285,1191,2,976573676
285,3949,4,976573725
285,3911,5,976573725
285,1299,5,976573804
285,1300,4,976573804
285,1228,5,976573826
285,3019,5,976573826
285,3543,5,976573826
285,1185,5,976573841
285,1186,3,976573841
285,2076,4,976573860
285,3360,4,976573860
285,1259,4,976573860
285,1096,5,976573877
285,2243,4,976573877
285,3424,5,976573899
285,2348,3,976573899
285,1172,5,976573899
285,1231,3,976573899
285,1090,4,976573899
285,3342,5,976573938
285,3700,5,976573977
285,3685,3,976573977
285,2757,5,976573977
285,1246,3,976573977
285,2130,4,976573977
285,1962,5,976573977
285,2739,5,976573995
285,2988,3,976573995
285,3071,3,976573995
285,3308,4,976574018
285,1395,4,976574042
285,2417,2,976574062
285,3112,3,976574062
285,1173,4,976574062
285,3448,4,976574062
285,1225,4,976578800
285,3683,4,976578800
285,2926,4,976578841
285,2639,5,976578945
285,1034,4,976579028
285,1213,5,976579037
285,2391,4,976579050
285,1466,4,976579077
285,2542,5,976579077
285,1729,5,976579077
285,1732,4,976579104
285,22,5,976579104
285,532,5,976579125
285,2112,5,976579125
285,2023,1,976579125
285,2561,3,976579143
285,1193,4,976579214
285,3741,4,976579214
285,111,5,976579214
285,1221,5,976579214
285,1953,4,976579237
285,3362,5,976579237
285,3735,5,976579237
285,3730,4,976579237
285,1263,4,976579237
285,1208,4,976579252
285,2238,5,976579252
285,1161,5,976579252
285,3498,5,976579278
